item_id,pose_max_abs,rotation_element_max_abs,translation_max_abs_m,top_score_abs,score_margin_abs
s000025-i000010-p000030,1.260695606470108,1.260695606470108,0.00031297653913497925,0.0078125,0.0
s000025-i000010-p000031,0.011085271835327148,0.011085271835327148,0.00024116039276123047,0.15625,0.0
s000025-i000010-p000032,0.0034208297729492188,0.0034208297729492188,0.0001049041748046875,1.453125,0.171875
s000025-i000010-p000033,0.0006253942847251892,0.0006253942847251892,2.008676528930664e-05,0.015625,0.0
s000025-i000010-p000034,0.0009374618530273438,0.0009374618530273438,3.719329833984375e-05,0.40625,0.078125
s000025-i000010-p000035,0.0009061694145202637,0.0009061694145202637,5.7131052017211914e-05,0.03125,0.0625
s000025-i000010-p000036,0.0018124282360076904,0.0018124282360076904,4.184246063232422e-05,0.125,0.0
s000025-i000010-p000037,1.4948013424873352,1.4948013424873352,0.0003218650817871094,0.2265625,0.0234375
s000025-i000010-p000038,1.3944080173969269,1.3944080173969269,0.00037377793341875076,0.1875,0.03125
s000025-i000010-p000039,0.0013432204723358154,0.0013432204723358154,2.1755695343017578e-05,0.21875,0.03125
s000025-i000010-p000040,0.002008378505706787,0.002008378505706787,2.378225326538086e-05,0.109375,0.015625
s000025-i000010-p000041,0.000714421272277832,0.000714421272277832,1.6927719116210938e-05,0.0,0.0
s000025-i000010-p000042,0.0017175227403640747,0.0017175227403640747,3.8972124457359314e-05,0.5625,0.0
s000025-i000010-p000043,0.006870493292808533,0.006870493292808533,0.00036161579191684723,0.53125,0.0
s000025-i000010-p000044,0.00017954036593437195,0.00017954036593437195,2.107582986354828e-06,0.0,0.03125
s000025-i000010-p000045,1.6468655467033386,1.6468655467033386,0.0009208321571350098,0.8125,0.0625
s000025-i000010-p000046,0.00013107061386108398,0.00013107061386108398,5.576759576797485e-06,0.0078125,0.0
s000025-i000010-p000047,0.0010478198528289795,0.0010478198528289795,3.188103437423706e-05,0.09375,0.0
s000025-i000010-p000048,0.01288805902004242,0.01288805902004242,0.00030277855694293976,0.40625,0.03125
s000025-i000020-p000000,2.065300941467285e-05,2.065300941467285e-05,9.834766387939453e-07,0.0234375,0.0
s000025-i000020-p000001,1.9721805453300476,1.9721805453300476,0.00012940168380737305,0.03125,0.00390625
s000025-i000020-p000002,1.1281695663928986,1.1281695663928986,0.00014764070510864258,0.09765625,0.00390625
s000025-i000020-p000003,0.0013466402888298035,0.0013466402888298035,7.472187280654907e-05,0.05078125,0.00390625
s000025-i000020-p000004,4.5180320739746094e-05,4.5180320739746094e-05,4.470348358154297e-07,0.044921875,0.001953125
s000025-i000020-p000005,1.9307721853256226,1.9307721853256226,0.00020588189363479614,0.015625,0.015625
s000025-i000020-p000006,0.0004163086414337158,0.0004163086414337158,9.773299098014832e-06,0.078125,0.0
s000025-i000020-p000007,0.0006830841302871704,0.0006830841302871704,1.6391277313232422e-05,0.015625,0.0
s000025-i000020-p000008,0.0022993087768554688,0.0022993087768554688,2.4784356355667114e-05,0.296875,0.0
s000025-i000020-p000009,4.4479966163635254e-05,4.4479966163635254e-05,1.1920928955078125e-06,0.0234375,0.0
s000025-i000020-p000010,0.004498720169067383,0.004498720169067383,1.1447817087173462e-05,0.0068359375,0.009765625
s000025-i000020-p000011,0.0029621683061122894,0.0029621683061122894,2.5250017642974854e-05,0.078125,0.0
s000025-i000020-p000012,1.3372670412063599,1.3372670412063599,0.00016244128346443176,0.046875,0.0078125
s000025-i000020-p000013,0.0056628454476594925,0.0056628454476594925,7.861852645874023e-05,0.0234375,0.0234375
s000025-i000020-p000014,1.9565224647521973e-05,1.9565224647521973e-05,2.3245811462402344e-06,0.03515625,0.0
s000025-i000020-p000015,1.336062878370285,1.336062878370285,8.669868111610413e-05,0.3359375,0.01171875
s000025-i000020-p000016,4.281848669052124e-05,4.281848669052124e-05,1.173466444015503e-06,0.0625,0.0
s000025-i000020-p000017,0.06541746854782104,0.06541746854782104,0.0001424849033355713,0.03125,0.0
s000025-i000020-p000018,0.007784336805343628,0.007784336805343628,0.00013338029384613037,0.34375,0.078125
s000025-i000020-p000019,1.609151303768158,1.609151303768158,0.0006818175315856934,0.234375,0.0
s000025-i000020-p000020,0.6546032279729843,0.6546032279729843,0.00012614578008651733,0.046875,0.0
s000025-i000020-p000021,0.00015789270401000977,0.00015789270401000977,2.86102294921875e-06,0.03125,0.0
s000025-i000020-p000022,0.9628078155219555,0.9628078155219555,0.0007559657096862793,0.21875,0.015625
s000025-i000020-p000023,0.00310705229640007,0.00310705229640007,2.2202730178833008e-05,0.12890625,0.015625
s000025-i000020-p000024,0.00042575597763061523,0.00042575597763061523,8.318573236465454e-06,0.015625,0.0
s000025-i000020-p000025,0.00024406611919403076,0.00024406611919403076,1.080334186553955e-05,0.078125,0.0
s000025-i000020-p000026,1.9519940614700317,1.9519940614700317,1.2770295143127441e-05,0.03125,0.015625
s000025-i000020-p000027,0.0020783543586730957,0.0020783543586730957,5.459785461425781e-05,0.078125,0.0
s000025-i000020-p000028,0.5801748186349869,0.5801748186349869,0.0007413923740386963,0.03125,0.015625
s000025-i000020-p000029,0.0004545748233795166,0.0004545748233795166,4.239380359649658e-05,0.109375,0.015625
s000025-i000020-p000030,1.998599886894226,1.998599886894226,0.0011045336723327637,1.203125,0.078125
s000025-i000020-p000031,1.442015528678894,1.442015528678894,0.0003168731927871704,0.03125,0.015625
s000025-i000020-p000032,0.0008344054222106934,0.0008344054222106934,1.043081283569336e-05,0.0234375,0.015625
s000025-i000020-p000033,0.8442733287811279,0.8442733287811279,0.0004253312945365906,0.28125,0.0078125
s000025-i000020-p000034,0.010223031044006348,0.010223031044006348,5.179643630981445e-05,0.109375,0.0
s000025-i000020-p000035,1.9827892184257507,1.9827892184257507,0.020515188574790955,0.0546875,0.015625
s000025-i000020-p000036,1.171915054321289,1.171915054321289,0.022990792989730835,0.1875,0.03125
s000025-i000020-p000037,1.1836369186639786,1.1836369186639786,0.00016103312373161316,0.1484375,0.0
s000025-i000020-p000038,1.957505226135254,1.957505226135254,7.174909114837646e-05,0.0234375,0.0
s000025-i000020-p000039,0.001888871192932129,0.001888871192932129,0.00010603666305541992,0.03125,0.0
s000025-i000020-p000040,2.6151537895202637e-06,2.6151537895202637e-06,2.2351741790771484e-08,0.015625,0.0
s000025-i000020-p000041,0.0006957948207855225,0.0006957948207855225,2.0988285541534424e-05,0.15625,0.28125
s000025-i000020-p000042,1.9737703204154968,1.9737703204154968,0.006980478763580322,0.0625,0.03125
s000025-i000020-p000043,0.0001958310604095459,0.0001958310604095459,4.32133674621582e-05,0.25,0.03125
s000025-i000030-p000000,1.9741834998130798,1.9741834998130798,2.6106834411621094e-05,0.013671875,0.0
s000025-i000030-p000001,6.504356861114502e-05,6.504356861114502e-05,8.344650268554688e-07,0.0439453125,0.00390625
s000025-i000030-p000002,0.13860507123172283,0.13860507123172283,0.0002447068691253662,0.015625,0.0
s000025-i000030-p000003,0.0007671713829040527,0.0007671713829040527,3.592297434806824e-05,0.03125,0.0078125
s000025-i000030-p000004,0.9170844331383705,0.9170844331383705,0.00012564659118652344,0.072265625,0.0009765625
s000025-i000030-p000005,0.0001712106168270111,0.0001712106168270111,5.221366882324219e-05,0.046875,0.0
s000025-i000030-p000006,1.040545977652073,1.040545977652073,9.274482727050781e-05,0.15625,0.015625
s000025-i000030-p000007,1.9863961935043335,1.9863961935043335,0.000159531831741333,0.015625,0.0
s000025-i000030-p000008,0.0031914710998535156,0.0031914710998535156,0.00014131143689155579,0.0078125,0.015625
s000025-i000030-p000009,1.9917585849761963,1.9917585849761963,7.832050323486328e-05,0.140625,0.015625
s000025-i000030-p000010,1.9453368782997131,1.9453368782997131,2.8192996978759766e-05,0.078125,0.0
s000025-i000030-p000011,0.003045111894607544,0.003045111894607544,2.3677945137023926e-05,0.0,0.015625
s000025-i000030-p000012,0.00010308623313903809,0.00010308623313903809,2.562999725341797e-06,0.078125,0.0
s000025-i000030-p000013,0.000988192856311798,0.000988192856311798,1.7192214727401733e-05,0.046875,0.0
s000025-i000030-p000014,0.0215722918510437,0.0215722918510437,0.00032445043325424194,0.625,0.0625
s000025-i000030-p000015,0.34384336322546005,0.34384336322546005,7.283687591552734e-05,0.21875,0.015625
s000025-i000030-p000016,0.007770121097564697,0.007770121097564697,0.0003190338611602783,0.0,0.03125
s000025-i000030-p000017,0.0001260712742805481,0.0001260712742805481,1.6242265701293945e-06,0.0625,0.0
s000025-i000030-p000018,1.7715411186218262,1.7715411186218262,0.010877149179577827,0.125,0.03125
s000025-i000030-p000019,1.7405444979667664,1.7405444979667664,0.0001971125602722168,0.015625,0.0
s000025-i000030-p000020,0.00021009519696235657,0.00021009519696235657,8.106231689453125e-06,0.0234375,0.00390625
s000025-i000030-p000021,1.9652292728424072,1.9652292728424072,0.00016791746020317078,0.0546875,0.0
s000025-i000030-p000022,0.0015645399689674377,0.0015645399689674377,6.845593452453613e-05,0.0625,0.015625
s000025-i000030-p000023,7.05718994140625e-05,7.05718994140625e-05,5.885958671569824e-07,0.109375,0.015625
s000025-i000030-p000024,0.00038604438304901123,0.00038604438304901123,4.634261131286621e-06,0.03125,0.0
s000025-i000030-p000025,0.0026441216468811035,0.0026441216468811035,6.818771362304688e-05,0.046875,0.015625
s000025-i000030-p000026,0.0007529892027378082,0.0007529892027378082,6.016436964273453e-05,0.25,0.0
s000025-i000030-p000027,1.9967769384384155,1.9967769384384155,0.0005407035350799561,0.1484375,0.015625
s000025-i000030-p000028,0.0012866854667663574,0.0012866854667663574,4.0158629417419434e-05,0.34375,0.03125
s000025-i000030-p000029,0.001786988228559494,0.001786988228559494,5.185604095458984e-06,0.046875,0.0
s000025-i000030-p000030,0.0016059204936027527,0.0016059204936027527,0.0001341700553894043,0.03125,0.03125
s000025-i000030-p000031,5.6117773056030273e-05,5.6117773056030273e-05,1.2665987014770508e-06,0.0625,0.0
s000025-i000030-p000032,1.1379523277282715,1.1379523277282715,0.0005353093147277832,0.09375,0.0078125
s000025-i000030-p000033,1.0381053388118744,1.0381053388118744,0.0002196766436100006,0.015625,0.015625
s000025-i000030-p000034,0.00041216611862182617,0.00041216611862182617,9.896606206893921e-05,0.0625,0.0078125
s000025-i000030-p000035,1.202029064297676,1.202029064297676,0.00018665194511413574,0.0625,0.015625
s000025-i000030-p000036,1.9058681726455688,1.9058681726455688,0.00036062300205230713,0.328125,0.015625
s000025-i000030-p000037,0.0008864700794219971,0.0008864700794219971,1.0251998901367188e-05,0.078125,0.0
s000025-i000030-p000038,0.8840331695973873,0.8840331695973873,0.0004213079810142517,0.03125,0.0
s000025-i000030-p000039,8.124113082885742e-05,8.124113082885742e-05,4.693865776062012e-06,0.1875,0.0
s000025-i000030-p000040,2.514570951461792e-05,2.514570951461792e-05,1.1801719665527344e-05,0.53125,0.0625
s000025-i000030-p000041,1.775629699230194,1.775629699230194,0.023980550467967987,0.125,0.03125
s000025-i000030-p000042,1.3873050808906555,1.3873050808906555,0.020129752345383167,1.1875,0.09375
s000025-i000040-p000000,0.001750662922859192,0.001750662922859192,2.7507543563842773e-05,0.046875,0.0
s000025-i000040-p000001,0.059192052111029625,0.059192052111029625,0.00012928247451782227,0.009765625,0.001953125
s000025-i000040-p000002,0.0017030127346515656,0.0017030127346515656,1.7758458852767944e-05,0.11328125,0.01953125
s000025-i000040-p000003,1.0608850568532944,1.0608850568532944,0.0008267760276794434,0.015625,0.015625
s000025-i000040-p000004,0.0001241341233253479,0.0001241341233253479,1.704692840576172e-05,0.01171875,0.0
s000025-i000040-p000005,1.0921774804592133,1.0921774804592133,0.00021703029051423073,0.0078125,0.0078125
s000025-i000040-p000006,3.31290066242218e-05,3.31290066242218e-05,1.4901161193847656e-06,0.0,0.0
s000025-i000040-p000007,1.8549911379814148,1.8549911379814148,0.0002658665180206299,0.046875,0.015625
s000025-i000040-p000008,0.0008038729429244995,0.0008038729429244995,3.1948089599609375e-05,0.0859375,0.0078125
s000025-i000040-p000009,0.0006950497627258301,0.0006950497627258301,3.135204315185547e-05,0.125,0.0
s000025-i000040-p000010,0.030799195170402527,0.030799195170402527,0.0006588101387023926,0.046875,0.015625
s000025-i000040-p000011,1.2829899787902832e-05,1.2829899787902832e-05,1.0132789611816406e-06,0.046875,0.0
s000025-i000040-p000012,1.1399432271718979,1.1399432271718979,0.0003681182861328125,0.125,0.0
s000025-i000040-p000013,1.132500410079956,1.132500410079956,0.0029149726033210754,2.703125,0.28125
s000025-i000040-p000014,0.5008918642997742,0.5008918642997742,6.248056888580322e-05,0.0234375,0.0
s000025-i000040-p000015,1.4893962144851685,1.4893962144851685,0.0007242113351821899,1.046875,0.0078125
s000025-i000040-p000016,0.00011175870895385742,0.00011175870895385742,8.19377601146698e-06,0.0234375,0.0
s000025-i000040-p000017,0.00523262657225132,0.00523262657225132,6.870925426483154e-05,0.0625,0.0
s000025-i000040-p000018,9.298324584960938e-06,9.298324584960938e-06,2.253800630569458e-07,0.078125,0.015625
s000025-i000040-p000019,0.007073074579238892,0.007073074579238892,0.00015352852642536163,0.09375,0.0
s000025-i000040-p000020,0.0014937706291675568,0.0014937706291675568,1.633167266845703e-05,0.5703125,0.0234375
s000025-i000040-p000021,0.015035659074783325,0.015035659074783325,0.0006511285901069641,0.390625,0.015625
s000025-i000040-p000022,9.974930435419083e-05,9.974930435419083e-05,6.556510925292969e-06,0.25390625,0.0234375
s000025-i000040-p000023,0.0037786439061164856,0.0037786439061164856,0.00022073090076446533,0.234375,0.0
s000025-i000040-p000024,0.00039386749267578125,0.00039386749267578125,5.7220458984375e-06,0.03125,0.0
s000025-i000040-p000025,0.00012576580047607422,0.00012576580047607422,2.905726432800293e-06,0.0625,0.015625
s000025-i000040-p000026,1.8009591102600098,1.8009591102600098,8.359551429748535e-05,0.3125,0.015625
s000025-i000040-p000027,0.000330314040184021,0.000330314040184021,3.4943222999572754e-06,0.015625,0.0
s000025-i000040-p000028,0.002169311046600342,0.002169311046600342,1.8537044525146484e-05,0.3359375,0.015625
s000025-i000040-p000029,0.001645207405090332,0.001645207405090332,2.2170133888721466e-05,0.015625,0.0
s000025-i000040-p000030,0.0003287196159362793,0.0003287196159362793,1.6242265701293945e-06,0.109375,0.0078125
s000025-i000040-p000031,0.8889623582363129,0.8889623582363129,7.366389036178589e-05,0.234375,0.015625
s000025-i000040-p000032,0.41204872727394104,0.41204872727394104,0.0003381967544555664,0.0,0.0
s000025-i000040-p000033,1.1048670262098312,1.1048670262098312,0.001617133617401123,0.125,0.015625
s000025-i000040-p000034,0.0021310746669769287,0.0021310746669769287,7.572397589683533e-05,0.140625,0.015625
s000025-i000040-p000035,0.007420152425765991,0.007420152425765991,8.26120376586914e-05,0.15625,0.0
s000025-i000040-p000036,0.0007045306265354156,0.0007045306265354156,5.3398311138153076e-05,0.03125,0.0
s000025-i000040-p000037,0.0006103292107582092,0.0006103292107582092,2.043694257736206e-05,0.015625,0.0
s000025-i000040-p000038,0.0006488300859928131,0.0006488300859928131,6.639538332819939e-05,0.15625,0.03125
s000025-i000040-p000039,0.0003239363431930542,0.0003239363431930542,3.3736228942871094e-05,0.015625,0.0
s000025-i000040-p000040,0.003045320510864258,0.003045320510864258,6.192922592163086e-05,0.078125,0.0
s000025-i000040-p000041,7.934495806694031e-05,7.934495806694031e-05,6.631016731262207e-06,0.109375,0.015625
s000025-i000040-p000042,0.0002487003803253174,0.0002487003803253174,1.4483928680419922e-05,0.046875,0.0
s000025-i000040-p000043,1.585612177848816,1.585612177848816,0.0005593299865722656,0.40625,0.015625
s000025-i000040-p000044,1.9156827926635742,1.9156827926635742,0.00016117095947265625,0.1875,0.015625
s000025-i000040-p000045,0.8219715356826782,0.8219715356826782,0.002552807331085205,0.015625,0.0
s000025-i000040-p000046,0.0007736682891845703,0.0007736682891845703,8.821487426757812e-06,0.046875,0.015625
s000025-i000040-p000047,0.00011330842971801758,0.00011330842971801758,1.5050172805786133e-06,0.03125,0.0
s000030-i000000-p000000,0.001495063304901123,0.001495063304901123,7.499009370803833e-05,0.1875,0.015625
s000030-i000000-p000001,0.001665353775024414,0.001665353775024414,2.3223459720611572e-05,0.0625,0.0
s000030-i000000-p000002,0.00023308396339416504,0.00023308396339416504,1.0229647159576416e-05,0.0625,0.0
s000030-i000000-p000003,0.0002482682466506958,0.0002482682466506958,1.0132789611816406e-05,0.03125,0.0
s000030-i000000-p000004,0.006164968013763428,0.006164968013763428,0.000538170337677002,0.01171875,0.00390625
s000030-i000000-p000005,0.0005627572536468506,0.0005627572536468506,2.6524066925048828e-05,0.0234375,0.0
s000030-i000000-p000006,0.000486522912979126,0.000486522912979126,1.6421079635620117e-05,0.03125,0.0
s000030-i000000-p000007,0.0006450358778238297,0.0006450358778238297,1.424551010131836e-05,0.00390625,0.00390625
s000030-i000000-p000008,0.023915192112326622,0.023915192112326622,0.0008194074034690857,0.453125,0.0
s000030-i000000-p000009,0.0038732439279556274,0.0038732439279556274,8.838437497615814e-05,0.40625,0.0
s000030-i000000-p000010,0.0016366243362426758,0.0016366243362426758,3.936886787414551e-05,0.03125,0.0
s000030-i000000-p000011,0.0003661438822746277,0.0003661438822746277,6.884336471557617e-06,0.03125,0.0
s000030-i000000-p000012,3.057718276977539e-05,3.057718276977539e-05,7.450580596923828e-07,0.0390625,0.0
s000030-i000000-p000013,0.11420438811182976,0.11420438811182976,0.0006629489362239838,0.28125,0.0
s000030-i000000-p000014,0.011240333318710327,0.011240333318710327,0.00012544915080070496,0.0390625,0.015625
s000030-i000000-p000015,8.702278137207031e-06,8.702278137207031e-06,9.5367431640625e-07,0.015625,0.015625
s000030-i000000-p000016,0.0002923794090747833,0.0002923794090747833,1.2874603271484375e-05,0.0283203125,0.002685546875
s000030-i000000-p000017,0.6870466023683548,0.6870466023683548,0.0005879998207092285,0.125,0.015625
s000030-i000000-p000018,0.010482367128133774,0.010482367128133774,0.00011563301086425781,0.1484375,0.0
s000030-i000000-p000019,0.01557624340057373,0.01557624340057373,0.00035350024700164795,0.390625,0.046875
s000030-i000000-p000020,0.0029932931065559387,0.0029932931065559387,0.0002715587615966797,0.078125,0.015625
s000030-i000000-p000021,0.014266621321439743,0.014266621321439743,0.0002398267388343811,0.0625,0.015625
s000030-i000000-p000022,0.0005672574043273926,0.0005672574043273926,3.325939178466797e-05,0.25,0.015625
s000030-i000000-p000023,0.00130559504032135,0.00130559504032135,3.235042095184326e-05,0.0546875,0.015625
s000030-i000000-p000024,0.000417366623878479,0.000417366623878479,1.516193151473999e-05,0.125,0.0
s000030-i000000-p000025,0.008221447467803955,0.008221447467803955,0.00016412138938903809,0.046875,0.015625
s000030-i000000-p000026,0.0005577802658081055,0.0005577802658081055,2.292543649673462e-05,0.046875,0.0
s000030-i000010-p000000,3.098323941230774e-05,3.098323941230774e-05,7.37607479095459e-07,0.03125,0.0
s000030-i000010-p000001,0.001920941285789013,0.001920941285789013,6.574578583240509e-05,0.08984375,0.00390625
s000030-i000010-p000002,0.00041328370571136475,0.00041328370571136475,1.230090856552124e-05,0.140625,0.015625
s000030-i000010-p000003,0.0018678009510040283,0.0018678009510040283,6.054341793060303e-05,0.0,0.0
s000030-i000010-p000004,0.004302158951759338,0.004302158951759338,0.00023256242275238037,0.5,0.0390625
s000030-i000010-p000005,0.000609859824180603,0.000609859824180603,2.533942461013794e-05,0.0625,0.0
s000030-i000010-p000006,0.0015445500612258911,0.0015445500612258911,7.361918687820435e-05,0.0177459716796875,0.0025634765625
s000030-i000010-p000007,0.0017173290252685547,0.0017173290252685547,4.3973326683044434e-05,0.0078125,0.0
s000030-i000010-p000008,0.0007079988718032837,0.0007079988718032837,2.1219253540039062e-05,0.015625,0.0
s000030-i000010-p000009,0.000853121280670166,0.000853121280670166,2.7179718017578125e-05,0.328125,0.015625
s000030-i000010-p000010,2.1576881408691406e-05,2.1576881408691406e-05,8.344650268554688e-07,0.03125,0.0
s000030-i000010-p000011,0.012019053101539612,0.012019053101539612,0.00027311593294143677,0.046875,0.015625
s000030-i000010-p000012,0.00037254393100738525,0.00037254393100738525,1.5847384929656982e-05,0.078125,0.015625
s000030-i000010-p000013,0.004933074116706848,0.004933074116706848,0.00015354156494140625,0.16796875,0.01171875
s000030-i000010-p000014,1.938267707824707,1.938267707824707,0.0003665238618850708,0.005859375,0.00390625
s000030-i000010-p000015,0.03214101493358612,0.03214101493358612,0.0018272027373313904,0.359375,0.0078125
s000030-i000010-p000016,0.0010784268379211426,0.0010784268379211426,3.659818321466446e-05,0.125,0.0390625
s000030-i000010-p000017,0.0017186403274536133,0.0017186403274536133,0.00011242274194955826,0.021484375,0.0
s000030-i000010-p000018,0.008856579661369324,0.008856579661369324,8.356571197509766e-05,0.015625,0.0
s000030-i000010-p000019,6.471574306488037e-05,6.471574306488037e-05,1.9222497940063477e-06,0.25,0.0
s000030-i000010-p000020,1.7718016505241394,1.7718016505241394,0.00024211406707763672,0.109375,0.03125
s000030-i000010-p000021,0.026243604719638824,0.026243604719638824,0.0008612871170043945,0.59375,0.015625
s000030-i000010-p000022,0.010659635066986084,0.010659635066986084,0.00047773122787475586,0.5,0.03125
s000030-i000010-p000023,0.002013266086578369,0.002013266086578369,3.743171691894531e-05,0.265625,0.0
s000030-i000010-p000024,0.3995099812746048,0.3995099812746048,0.0027812570333480835,0.0625,0.0078125
s000030-i000010-p000025,0.001534491777420044,0.001534491777420044,5.513429641723633e-05,0.084228515625,0.004638671875
s000030-i000010-p000026,0.00044135749340057373,0.00044135749340057373,1.6987323760986328e-05,0.09375,0.0
s000030-i000010-p000027,0.0002469867467880249,0.0002469867467880249,1.2278556823730469e-05,0.171875,0.0078125
s000030-i000010-p000028,0.04272492229938507,0.04272492229938507,0.001217428594827652,0.234375,0.015625
s000030-i000010-p000029,0.008541978895664215,0.008541978895664215,0.00010231882333755493,0.046875,0.0
s000030-i000020-p000000,0.0035649389028549194,0.0035649389028549194,0.00022719800472259521,0.1328125,0.0
s000030-i000020-p000001,0.0004805251955986023,0.0004805251955986023,3.333389759063721e-05,0.03125,0.0
s000030-i000020-p000002,0.00026030465960502625,0.00026030465960502625,1.0259449481964111e-05,0.03125,0.0
s000030-i000020-p000003,4.5843422412872314e-05,4.5843422412872314e-05,1.2274831533432007e-06,0.013671875,0.001953125
s000030-i000020-p000004,0.0003110133111476898,0.0003110133111476898,4.985742270946503e-05,0.046875,0.0
s000030-i000020-p000005,1.8320977687835693e-05,1.8320977687835693e-05,1.214444637298584e-06,0.015625,0.0
s000030-i000020-p000006,0.006184697151184082,0.006184697151184082,0.0002999342978000641,0.203125,0.03125
s000030-i000020-p000007,0.004904024302959442,0.004904024302959442,4.054047167301178e-05,0.59375,0.0
s000030-i000020-p000008,0.001271262764930725,0.001271262764930725,4.750490188598633e-05,0.015625,0.001953125
s000030-i000020-p000009,0.01894630677998066,0.01894630677998066,0.0003505907952785492,0.0625,0.0
s000030-i000020-p000010,0.0016526058316230774,0.0016526058316230774,4.009902477264404e-05,0.03125,0.015625
s000030-i000020-p000011,0.00445789098739624,0.00445789098739624,6.821006536483765e-05,0.765625,0.0546875
s000030-i000020-p000012,0.010083869099617004,0.010083869099617004,0.000190097838640213,0.0234375,0.0
s000030-i000020-p000013,0.0009494423866271973,0.0009494423866271973,5.900859832763672e-06,0.0546875,0.0078125
s000030-i000020-p000014,0.0007125064730644226,0.0007125064730644226,3.2335519790649414e-05,0.013671875,0.001953125
s000030-i000020-p000015,0.0031932592391967773,0.0031932592391967773,8.847378194332123e-05,0.1875,0.0
s000030-i000020-p000016,0.0034372881054878235,0.0034372881054878235,1.566857099533081e-05,0.453125,0.03125
s000030-i000020-p000017,0.043916407972574234,0.043916407972574234,0.0016685500741004944,0.125,0.015625
s000030-i000020-p000018,0.0009520053863525391,0.0009520053863525391,4.507601261138916e-05,0.03125,0.015625
s000030-i000020-p000019,0.00017981231212615967,0.00017981231212615967,4.3585896492004395e-06,0.140625,0.0
s000030-i000020-p000020,0.016979239881038666,0.016979239881038666,0.0006577372550964355,0.75,0.0625
s000030-i000020-p000021,1.5164046883583069,1.5164046883583069,0.0004121065139770508,0.078125,0.0
s000030-i000020-p000022,0.008342534303665161,0.008342534303665161,0.00025067105889320374,0.0078125,0.0078125
s000030-i000020-p000023,0.008206073194742203,0.008206073194742203,0.00030604004859924316,0.4609375,0.0078125
s000030-i000020-p000024,0.0009648799896240234,0.0009648799896240234,7.051229476928711e-05,0.390625,0.0234375
s000030-i000020-p000025,0.0015237592160701752,0.0015237592160701752,3.057718276977539e-05,0.302734375,0.015625
s000030-i000030-p000000,0.012350887060165405,0.012350887060165405,0.00012955814599990845,0.3125,0.015625
s000030-i000030-p000001,0.011817695572972298,0.011817695572972298,0.00040040910243988037,0.037109375,0.0009765625
s000030-i000030-p000002,0.00024089962244033813,0.00024089962244033813,4.59328293800354e-06,0.0390625,0.0078125
s000030-i000030-p000003,0.10959938168525696,0.10959938168525696,0.0018227100372314453,0.015625,0.0078125
s000030-i000030-p000004,0.000199049711227417,0.000199049711227417,7.750466465950012e-06,0.01171875,0.00390625
s000030-i000030-p000005,0.0014907270669937134,0.0014907270669937134,2.1755695343017578e-05,0.140625,0.0
s000030-i000030-p000006,0.00020635873079299927,0.00020635873079299927,4.9620866775512695e-06,0.03515625,0.00244140625
s000030-i000030-p000007,0.00037404149770736694,0.00037404149770736694,2.2180378437042236e-05,0.015625,0.0
s000030-i000030-p000008,0.0034582987427711487,0.0034582987427711487,0.0001398026943206787,0.0,0.015625
s000030-i000030-p000009,0.008472822606563568,0.008472822606563568,4.863739013671875e-05,0.1953125,0.01171875
s000030-i000030-p000010,0.002641058526933193,0.002641058526933193,8.911080658435822e-05,0.046875,0.0
s000030-i000030-p000011,0.00400950014591217,0.00400950014591217,0.0001819133758544922,0.03125,0.015625
s000030-i000030-p000012,0.0011858344078063965,0.0011858344078063965,2.4616718292236328e-05,0.0625,0.0
s000030-i000030-p000013,0.005132988095283508,0.005132988095283508,8.124113082885742e-05,0.0,0.0
s000030-i000030-p000014,0.0012133866548538208,0.0012133866548538208,1.2516975402832031e-05,0.046875,0.0
s000030-i000030-p000015,0.012689188122749329,0.012689188122749329,0.00044375844299793243,0.0625,0.015625
s000030-i000030-p000016,0.0010599829256534576,0.0010599829256534576,9.819865226745605e-06,0.10546875,0.015625
s000030-i000030-p000017,0.05672831833362579,0.05672831833362579,0.0008812546730041504,0.0234375,0.00390625
s000030-i000030-p000018,0.005990520119667053,0.005990520119667053,0.00014263391494750977,0.112884521484375,0.002593994140625
s000030-i000030-p000019,0.5291238054633141,0.5291238054633141,0.00043261051177978516,0.4140625,0.0
s000030-i000030-p000020,0.003290679305791855,0.003290679305791855,2.3066997528076172e-05,0.125,0.03125
s000030-i000030-p000021,0.008296518120914698,0.008296518120914698,0.00015829503536224365,0.125,0.0078125
s000030-i000030-p000022,0.002104818820953369,0.002104818820953369,4.0277838706970215e-05,0.0,0.015625
s000030-i000030-p000023,0.0007947906851768494,0.0007947906851768494,1.9818544387817383e-05,0.06640625,0.0
s000030-i000030-p000024,0.0014626439660787582,0.0014626439660787582,2.7358531951904297e-05,0.015625,0.0
s000030-i000030-p000025,0.000479966402053833,0.000479966402053833,1.11311674118042e-05,0.078125,0.015625
s000030-i000030-p000026,0.0008528158068656921,0.0008528158068656921,2.8111040592193604e-05,0.078125,0.0
s000030-i000030-p000027,0.001357734203338623,0.001357734203338623,5.340576171875e-05,0.0625,0.0
s000030-i000040-p000000,0.0009310394525527954,0.0009310394525527954,5.488097667694092e-05,0.791259765625,0.00543212890625
s000030-i000040-p000001,0.0005051493644714355,0.0005051493644714355,1.2122094631195068e-05,0.0390625,0.0078125
s000030-i000040-p000002,0.000928197056055069,0.000928197056055069,0.00010335445404052734,0.046875,0.0
